gene_id	symbol	product	biotype	chrom	start	end	n_go	tier	n_lines_refined	lines_refined	reciprocal_pav	ecotype_only_corroborated	cnv	dmr	ref_divergence	reciprocal_present_in	ecotype_only_tier	ecotype_only_side	copies_lean	copies_siscowet	sv	ref_pav	n_lines_23_6	cluster_rep	cluster_size	caution	phase18_convergent	phase18_rank_score
gene-trnaa-cgc-18	trnaa-cgc	tRNA-Ala	tRNA	NW_024061363.1	52027	52098	0		1	ref_divergence	0	0	0	0	1						0	1	1	gene-trnay-gua-66	40	noncoding;repeat_or_tandem_family;tandem_cluster_n40	0	0
gene-trnaa-cgc-19	trnaa-cgc	tRNA-Ala	tRNA	NW_024061363.1	54693	54764	0		1	ref_divergence	0	0	0	0	1						0	1	1	gene-trnay-gua-66	40	noncoding;repeat_or_tandem_family;tandem_cluster_n40	0	0
gene-trnaa-cgc-2	trnaa-cgc	tRNA-Ala	tRNA	NC_052311.1	69262802	69262875	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-cgc-2	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-cgc-21	trnaa-cgc	tRNA-Ala	tRNA	NW_024061363.1	69814	69885	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnay-gua-66	40	noncoding;repeat_or_tandem_family;tandem_cluster_n40	0	0
gene-trnaa-cgc-22	trnaa-cgc	tRNA-Ala	tRNA	NW_024061363.1	71758	71829	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			0	0	1	gene-trnay-gua-66	40	noncoding;repeat_or_tandem_family;tandem_cluster_n40	0	0
gene-trnaa-cgc-6	trnaa-cgc	tRNA-Ala	tRNA	NC_052326.1	37360794	37360870	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-cgc-6	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-cgc-7	trnaa-cgc	tRNA-Ala	tRNA	NC_052337.1	42886959	42887028	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			0	0	1	gene-trnaa-cgc-7	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-cgc-8	trnaa-cgc	tRNA-Ala	tRNA	NC_052338.1	29670852	29670928	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-cgc-8	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc	trnaa-ugc	tRNA-Ala	tRNA	NC_052311.1	26372108	26372179	0		1	cnv	0	0	1	0	0				100	104	0	0	1	gene-trnaa-ugc	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-10	trnaa-ugc	tRNA-Ala	tRNA	NC_052318.1	6363815	6363890	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-10	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-18	trnaa-ugc	tRNA-Ala	tRNA	NC_052318.1	51588609	51588684	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-18	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-21	trnaa-ugc	tRNA-Ala	tRNA	NC_052322.1	37657458	37657533	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-21	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-28	trnaa-ugc	tRNA-Ala	tRNA	NC_052328.1	4391495	4391570	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-28	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-29	trnaa-ugc	tRNA-Ala	tRNA	NC_052330.1	15041740	15041811	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-29	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-3	trnaa-ugc	tRNA-Ala	tRNA	NC_052314.1	42418200	42418274	0		1	ref_divergence	0	0	0	0	1						0	1	1	gene-trnaa-ugc-3	1	noncoding;repeat_or_tandem_family	0	0
gene-trnaa-ugc-39	trnaa-ugc	tRNA-Ala	tRNA	NC_052336.1	19922611	19922686	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-39	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-53	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	29482664	29482739	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-53	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-55	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	36984632	36984703	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnaa-ugc-55	16	noncoding;repeat_or_tandem_family;tandem_cluster_n16	0	
gene-trnaa-ugc-56	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	36986385	36986456	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnaa-ugc-55	16	noncoding;repeat_or_tandem_family;tandem_cluster_n16	0	
gene-trnaa-ugc-57	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	36989895	36989966	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnaa-ugc-55	16	noncoding;repeat_or_tandem_family;tandem_cluster_n16	0	
gene-trnaa-ugc-58	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	36991649	36991720	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnaa-ugc-55	16	noncoding;repeat_or_tandem_family;tandem_cluster_n16	0	
gene-trnaa-ugc-59	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	36993405	36993476	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnaa-ugc-55	16	noncoding;repeat_or_tandem_family;tandem_cluster_n16	0	
gene-trnaa-ugc-6	trnaa-ugc	tRNA-Ala	tRNA	NC_052316.1	9846787	9846862	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-6	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-60	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	36995161	36995232	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnaa-ugc-55	16	noncoding;repeat_or_tandem_family;tandem_cluster_n16	0	
gene-trnaa-ugc-61	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	36996916	36996987	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-55	16	noncoding;repeat_or_tandem_family;tandem_cluster_n16	0	
gene-trnaa-ugc-62	trnaa-ugc	tRNA-Ala	tRNA	NC_052339.1	36998632	36998703	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-55	16	noncoding;repeat_or_tandem_family;tandem_cluster_n16	0	
gene-trnaa-ugc-66	trnaa-ugc	tRNA-Ala	tRNA	NC_052340.1	13160315	13160390	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-66	2	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-67	trnaa-ugc	tRNA-Ala	tRNA	NC_052340.1	13162194	13162269	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-66	2	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-69	trnaa-ugc	tRNA-Ala	tRNA	NC_052342.1	3226771	3226846	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnaa-ugc-69	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-72	trnaa-ugc	tRNA-Ala	tRNA	NC_052346.1	18179248	18179323	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-72	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-77	trnaa-ugc	tRNA-Ala	tRNA	NW_024058160.1	17407	17482	0		1	ref_divergence	0	0	0	0	1						0	1	1	gene-trnaa-ugc-77	1	noncoding;repeat_or_tandem_family	0	0
gene-trnaa-ugc-8	trnaa-ugc	tRNA-Ala	tRNA	NC_052316.1	42353129	42353204	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-8	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-80	trnaa-ugc	tRNA-Ala	tRNA	NW_024058649.1	13065	13140	0		1	ref_divergence	0	0	0	0	1						0	1	1	gene-trnaa-ugc-80	1	noncoding;repeat_or_tandem_family	0	0
gene-trnaa-ugc-87	trnaa-ugc	tRNA-Ala	tRNA	NW_024060952.1	77499	77574	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			0	0	1	gene-trnaa-ugc-87	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-9	trnaa-ugc	tRNA-Ala	tRNA	NC_052317.1	38505302	38505374	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnaa-ugc-9	1	noncoding;repeat_or_tandem_family	0	
gene-trnaa-ugc-90	trnaa-ugc	tRNA-Ala	tRNA	NW_024061209.1	128551	128626	0		1	ref_divergence	0	0	0	0	1						0	1	1	gene-trnaa-ugc-90	1	noncoding;repeat_or_tandem_family	0	0
gene-trnac-gca	trnac-gca	tRNA-Cys	tRNA	NC_052309.1	66760770	66760841	0		1	cnv	0	0	1	0	0				339	587	0	0	1	gene-trnac-gca	2	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-10	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3583998	3584069	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-11	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3584929	3585000	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-12	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3585860	3585931	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-13	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3586791	3586862	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-14	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3587726	3587797	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-15	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3590772	3590843	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-16	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3593034	3593103	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-17	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3593951	3594022	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-18	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3594870	3594941	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-19	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3597616	3597687	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-20	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3598176	3598247	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-21	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3598923	3598994	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-22	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3599299	3599370	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-23	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3600045	3600116	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-24	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3600791	3600862	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-25	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3601536	3601607	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-26	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3601911	3601982	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-27	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3602656	3602727	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-28	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3603031	3603102	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-29	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3603406	3603477	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-3	trnac-gca	tRNA-Cys	tRNA	NC_052309.1	67096756	67096827	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnac-gca-3	2	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-30	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3603781	3603852	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-31	trnac-gca	tRNA-Cys	tRNA	NC_052332.1	33269899	33269970	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnac-gca-31	1	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-33	trnac-gca	tRNA-Cys	tRNA	NC_052339.1	19553476	19553547	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnac-gca-33	1	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-36	trnac-gca	tRNA-Cys	tRNA	NC_052347.1	5283177	5283248	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-36	3	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-37	trnac-gca	tRNA-Cys	tRNA	NC_052347.1	5288929	5289000	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-36	3	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-38	trnac-gca	tRNA-Cys	tRNA	NC_052347.1	5289278	5289349	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-36	3	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-5	trnac-gca	tRNA-Cys	tRNA	NC_052310.1	24413799	24413870	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnac-gca-5	1	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-6	trnac-gca	tRNA-Cys	tRNA	NC_052313.1	7907531	7907602	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-6	1	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-7	trnac-gca	tRNA-Cys	tRNA	NC_052318.1	43857808	43857879	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnac-gca-7	1	noncoding;repeat_or_tandem_family	0	
gene-trnac-gca-8	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3582136	3582207	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnac-gca-9	trnac-gca	tRNA-Cys	tRNA	NC_052323.1	3583067	3583138	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnac-gca-8	23	noncoding;repeat_or_tandem_family;tandem_cluster_n23	0	
gene-trnad-guc-10	trnad-guc	tRNA-Asp	tRNA	NC_052337.1	46082586	46082657	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnad-guc-10	1	noncoding;repeat_or_tandem_family	0	
gene-trnad-guc-11	trnad-guc	tRNA-Asp	tRNA	NC_052337.1	47809278	47809349	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnad-guc-11	8	noncoding;repeat_or_tandem_family;tandem_cluster_n8	0	
gene-trnad-guc-12	trnad-guc	tRNA-Asp	tRNA	NC_052337.1	47810897	47810968	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnad-guc-11	8	noncoding;repeat_or_tandem_family;tandem_cluster_n8	0	
gene-trnad-guc-13	trnad-guc	tRNA-Asp	tRNA	NC_052337.1	47811708	47811779	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnad-guc-11	8	noncoding;repeat_or_tandem_family;tandem_cluster_n8	0	
gene-trnad-guc-14	trnad-guc	tRNA-Asp	tRNA	NC_052337.1	47812519	47812590	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnad-guc-11	8	noncoding;repeat_or_tandem_family;tandem_cluster_n8	0	
gene-trnad-guc-16	trnad-guc	tRNA-Asp	tRNA	NC_052342.1	20289800	20289871	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			0	0	1	gene-trnan-guu-30	19	noncoding;repeat_or_tandem_family;tandem_cluster_n19	0	0
gene-trnad-guc-18	trnad-guc	tRNA-Asp	tRNA	NC_052342.1	20298288	20298359	0		1	ecotype_only_corroborated	0	1	0	0	0		corroborated	siscowet			0	0	1	gene-trnan-guu-30	19	noncoding;repeat_or_tandem_family;tandem_cluster_n19	0	
gene-trnae-cuc-10	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	39500744	39500815	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnae-cuc-6	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-trnae-cuc-11	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	39501353	39501424	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnae-cuc-6	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-trnae-cuc-12	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	39501961	39502032	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnae-cuc-6	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-trnae-cuc-13	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	39502569	39502640	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnae-cuc-6	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-trnae-cuc-18	trnae-cuc	tRNA-Glu	tRNA	NC_052326.1	16804374	16804445	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnae-cuc-18	3	noncoding;repeat_or_tandem_family	0	
gene-trnae-cuc-19	trnae-cuc	tRNA-Glu	tRNA	NC_052326.1	16811398	16811469	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnae-cuc-18	3	noncoding;repeat_or_tandem_family	0	
gene-trnae-cuc-20	trnae-cuc	tRNA-Glu	tRNA	NC_052326.1	16812168	16812239	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnae-cuc-18	3	noncoding;repeat_or_tandem_family	0	
gene-trnae-cuc-26	trnae-cuc	tRNA-Glu	tRNA	NC_052348.1	20423734	20423805	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnay-gua-22	12	noncoding;repeat_or_tandem_family;tandem_cluster_n12	0	
gene-trnae-cuc-29	trnae-cuc	tRNA-Glu	tRNA	NC_052348.1	20428993	20429064	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnay-gua-22	12	noncoding;repeat_or_tandem_family;tandem_cluster_n12	0	
gene-trnae-cuc-3	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	34983684	34983755	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			0	0	1	gene-trnae-cuc-3	1	noncoding;repeat_or_tandem_family	0	
gene-trnae-cuc-30	trnae-cuc	tRNA-Glu	tRNA	NC_052348.1	20430010	20430081	0		1	ref_divergence	0	0	0	0	1		liftoff_only	siscowet			1	0	1	gene-trnay-gua-22	12	noncoding;repeat_or_tandem_family;tandem_cluster_n12	0	0
gene-trnae-cuc-31	trnae-cuc	tRNA-Glu	tRNA	NC_052348.1	20431084	20431155	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnay-gua-22	12	noncoding;repeat_or_tandem_family;tandem_cluster_n12	0	0
gene-trnae-cuc-32	trnae-cuc	tRNA-Glu	tRNA	NC_052348.1	20432567	20432638	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnay-gua-22	12	noncoding;repeat_or_tandem_family;tandem_cluster_n12	0	0
gene-trnae-cuc-33	trnae-cuc	tRNA-Glu	tRNA	NC_052348.1	20433584	20433655	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnay-gua-22	12	noncoding;repeat_or_tandem_family;tandem_cluster_n12	0	1
gene-trnae-cuc-34	trnae-cuc	tRNA-Glu	tRNA	NC_052348.1	20434658	20434729	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnay-gua-22	12	noncoding;repeat_or_tandem_family;tandem_cluster_n12	0	1
gene-trnae-cuc-35	trnae-cuc	tRNA-Glu	tRNA	NC_052348.1	20438049	20438121	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnay-gua-22	12	noncoding;repeat_or_tandem_family;tandem_cluster_n12	0	0
gene-trnae-cuc-4	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	35057950	35058021	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnae-cuc-4	1	noncoding;repeat_or_tandem_family	0	
gene-trnae-cuc-5	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	35134111	35134182	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnae-cuc-5	1	noncoding;repeat_or_tandem_family	0	
gene-trnae-cuc-6	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	39498312	39498383	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnae-cuc-6	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-trnae-cuc-7	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	39498920	39498991	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnae-cuc-6	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-trnae-cuc-8	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	39499528	39499599	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnae-cuc-6	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-trnae-cuc-9	trnae-cuc	tRNA-Glu	tRNA	NC_052317.1	39500136	39500207	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnae-cuc-6	21	noncoding;repeat_or_tandem_family;tandem_cluster_n21	0	
gene-trnae-uuc-10	trnae-uuc	tRNA-Glu	tRNA	NC_052308.1	7556984	7557055	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnar-acg-4	34	noncoding;repeat_or_tandem_family;tandem_cluster_n34	0	
gene-trnae-uuc-11	trnae-uuc	tRNA-Glu	tRNA	NC_052308.1	7558243	7558314	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnar-acg-4	34	noncoding;repeat_or_tandem_family;tandem_cluster_n34	0	
gene-trnae-uuc-12	trnae-uuc	tRNA-Glu	tRNA	NC_052308.1	7566463	7566534	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnar-acg-4	34	noncoding;repeat_or_tandem_family;tandem_cluster_n34	0	
gene-trnae-uuc-13	trnae-uuc	tRNA-Glu	tRNA	NC_052308.1	7568459	7568530	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			0	0	1	gene-trnar-acg-4	34	noncoding;repeat_or_tandem_family;tandem_cluster_n34	0	
gene-trnae-uuc-15	trnae-uuc	tRNA-Glu	tRNA	NC_052308.1	7573776	7573847	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			0	0	1	gene-trnar-acg-4	34	noncoding;repeat_or_tandem_family;tandem_cluster_n34	0	
gene-trnae-uuc-16	trnae-uuc	tRNA-Glu	tRNA	NC_052308.1	7575111	7575182	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnar-acg-4	34	noncoding;repeat_or_tandem_family;tandem_cluster_n34	0	
gene-trnae-uuc-17	trnae-uuc	tRNA-Glu	tRNA	NC_052308.1	7575771	7575842	0		1	ecotype_only_corroborated	0	1	0	0	0		corroborated	lean			0	0	1	gene-trnar-acg-4	34	noncoding;repeat_or_tandem_family;tandem_cluster_n34	0	
gene-trnae-uuc-2	trnae-uuc	tRNA-Glu	tRNA	NC_052308.1	7546912	7546983	0		1	ref_divergence	0	0	0	0	1		liftoff_only	lean			1	0	1	gene-trnar-acg-4	34	noncoding;repeat_or_tandem_family;tandem_cluster_n34	0	
gene-trnae-uuc-21	trnae-uuc	tRNA-Glu	tRNA	NC_052311.1	17086215	17086286	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnae-uuc-21	1	noncoding;repeat_or_tandem_family	0	
gene-trnae-uuc-23	trnae-uuc	tRNA-Glu	tRNA	NC_052313.1	50090151	50090222	0		1	ecotype_only_corroborated	0	1	0	0	0		corroborated	lean			0	0	1	gene-trnae-uuc-23	2	noncoding;repeat_or_tandem_family	0	
gene-trnae-uuc-25	trnae-uuc	tRNA-Glu	tRNA	NC_052318.1	3181635	3181706	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-trnae-uuc-25	1	noncoding;repeat_or_tandem_family	0	
