id,feature,fc,pval,qval,chr,start,end,score,strand
gene-LOC120062247,gene,0.609546791803351,0.034258904679937,0.413077530968117,NC_052323.1,5622534,5627293,0,-
gene-LOC120062258,gene,0.962132767611525,0.0423806404061331,0.432944310907149,NC_052323.1,8043635,8070247,0,+
gene-LOC120062273,gene,1.29287719780642,0.016061020179332,0.352331256915375,NC_052308.1,35650133,35656840,0,-
gene-LOC120062295,gene,1.43062246011478,0.0366022105676875,0.421462185789525,NC_052323.1,11123954,11127877,0,+
gene-LOC120062300,gene,0.80615673396134,0.0289061521699902,0.396945165949225,NC_052323.1,11206734,11228781,0,+
gene-LOC120062301,gene,0.739369887307799,0.0291679178596347,0.397805589206406,NC_052323.1,11200101,11206392,0,+
gene-LOC120062309,gene,0.798799907706384,0.0400070457840167,0.431417062851279,NC_052323.1,13113387,13121050,0,-
gene-LOC120062322,gene,1.18446743458328,0.0199898691789482,0.366799336022592,NC_052323.1,14285466,14308437,0,+
gene-LOC120062329,gene,0.894483464801264,0.0433553112095815,0.434580988774948,NC_052323.1,15624414,15647693,0,-
gene-LOC120062356,gene,1.31160404735406,0.00686437475382107,0.308338378842631,NC_052323.1,16512019,16523501,0,-
gene-LOC120062361,gene,1.13876056499687,0.0331708137830389,0.409521391002583,NC_052308.1,36068203,36074219,0,-
gene-LOC120062369,gene,1.50204743243729,0.0127181335719196,0.332081242228635,NC_052308.1,36081657,36092787,0,-
gene-LOC120062370,gene,1.28418939717249,0.0426982341123459,0.433465230151023,NC_052323.1,16861545,16868576,0,+
gene-LOC120062373,gene,1.38011520317388,0.00663909345014779,0.30820545002551,NC_052323.1,16916312,16928775,0,+
gene-LOC120062374,gene,1.24426574128466,0.0439736732626934,0.436397772232184,NC_052323.1,16982339,16986511,0,-
gene-LOC120062391,gene,1.49601252799036,0.0452386495255916,0.438264838028898,NC_052323.1,18323918,18349150,0,+
gene-LOC120062395,gene,0.89607168559431,0.0292376687819691,0.398036046554909,NC_052323.1,18696255,18720130,0,+
gene-LOC120062400,gene,0.955602078585882,0.0273502717355998,0.392303840679748,NC_052323.1,19321005,19323962,0,+
gene-LOC120062418,gene,1.29365106448647,0.0139611942415216,0.340449731591911,NC_052323.1,20609872,20611797,0,+
gene-LOC120062426,gene,1.29978718796446,0.00306547527418144,0.294456832090784,NC_052323.1,21239929,21243415,0,-
gene-LOC120062433,gene,1.36000454978904,0.0262264243048032,0.38899270270901,NC_052323.1,21528943,21532937,0,+
gene-LOC120062438,gene,1.10164236986362,0.0473441836814419,0.441018254828864,NC_052323.1,21566165,21575732,0,+
gene-LOC120062439,gene,1.35539212231981,0.00355551870510051,0.294456832090784,NC_052323.1,21614267,21616542,0,-
gene-LOC120062473,gene,1.04449902982231,0.0418320079774531,0.432944310907149,NC_052323.1,23293205,23387998,0,+
gene-LOC120062477,gene,1.38593075422249,0.0324371008614674,0.406674412378053,NC_052323.1,23511267,23525766,0,-
gene-LOC120062492,gene,1.18612316027167,0.019478112801707,0.366799336022592,NC_052323.1,23996414,24020506,0,+
gene-LOC120062500,gene,0.891832009396771,0.0379051815260287,0.426633814459173,NC_052323.1,26288570,26294381,0,-
gene-LOC120062507,gene,0.777145496926647,0.0344769092550032,0.413605212054113,NC_052323.1,29139289,29151569,0,+
gene-LOC120062510,gene,1.79437412845754,0.00594535203335389,0.307632767845853,NC_052323.1,29303713,29316383,0,-
gene-LOC120062515,gene,0.698389704940699,0.00616997596709568,0.307632767845853,NC_052323.1,29674432,29689783,0,+
gene-LOC120062524,gene,1.25070106979386,0.0491576204165317,0.441018254828864,NC_052323.1,30756514,30777712,0,-
gene-LOC120062552,gene,0.942035667814141,0.0272549592916977,0.392303840679748,NC_052323.1,32034326,32068273,0,-
gene-LOC120062555,gene,0.623015208664308,0.040861478431344,0.431969165839404,NC_052323.1,33535202,33568417,0,-
gene-LOC120062576,gene,1.04985342441586,0.0308272227440668,0.402809271890881,NC_052323.1,36641307,36647465,0,-
gene-LOC120062589,gene,0.911079241519369,0.0411897474990494,0.432695905082428,NC_052323.1,38261350,38300384,0,+
gene-LOC120062679,gene,0.697113206842385,0.00763922999484201,0.309567883574485,NC_052324.1,10604129,10608829,0,-
gene-LOC120062692,gene,1.75669220704845,0.0278807387035588,0.393600599728579,NC_052324.1,13879675,13884620,0,+
gene-LOC120062708,gene,1.17732620906697,0.0412527358431611,0.432695905082428,NC_052324.1,15869842,15876065,0,-
gene-LOC120062723,gene,1.98624669259179,0.00256553794033176,0.294456832090784,NC_052324.1,17310053,17312294,0,-
gene-LOC120062728,gene,0.694128938105652,0.0043689134589322,0.294456832090784,NC_052324.1,19102900,19125201,0,+
gene-LOC120062739,gene,1.46097587438676,0.0271132639673286,0.392303840679748,NC_052308.1,38202347,38204220,0,-
gene-LOC120062744,gene,1.90565058502129,0.0494200028692708,0.441018254828864,NC_052324.1,21620949,21689813,0,-
gene-LOC120062751,gene,1.6193002627765,0.0109888823377868,0.32515937929485,NC_052324.1,22998790,23010552,0,-
gene-LOC120062772,gene,0.603434058047413,0.0357346143229269,0.418485834922402,NC_052324.1,28983601,29000575,0,-
gene-LOC120062784,gene,1.64838838699109,0.0487864383571105,0.441018254828864,NC_052324.1,31238335,31259882,0,+
gene-LOC120062787,gene,1.50543474980903,0.015552789581128,0.350187879122457,NC_052324.1,31777753,31816878,0,-
gene-LOC120062791,gene,1.79322843316644,0.0238449122883564,0.380632108968568,NC_052324.1,34057543,34059882,0,+
gene-LOC120062823,gene,1.72132998835639,0.000325389000523479,0.294456832090784,NC_052324.1,42199129,42205284,0,+
gene-LOC120062937,gene,0.989035344690949,0.00204129488385518,0.294456832090784,NC_052324.1,37029687,37055133,0,-
gene-LOC120062999,gene,0.846958098931251,0.00360672712270138,0.294456832090784,NC_052324.1,1552876,1601259,0,+
gene-LOC120063015,gene,1.04580621236338,0.0306560136248527,0.402618087343844,NC_052324.1,2568282,2613599,0,+
gene-LOC120063018,gene,0.960137240132402,0.00252346884746135,0.294456832090784,NC_052324.1,2838391,2841201,0,+
gene-LOC120063021,gene,0.924156402077841,0.00177574194270325,0.294456832090784,NC_052324.1,2955891,2957368,0,+
gene-LOC120063028,gene,1.19146715045672,0.000638500046839408,0.294456832090784,NC_052324.1,3876162,3944254,0,-
gene-LOC120063059,gene,1.23113785672221,0.0183958706311345,0.364769235777677,NC_052324.1,10304038,10394475,0,+
gene-LOC120063063,gene,0.929546744702866,0.0145287870819625,0.343216576209856,NC_052324.1,10608903,10616791,0,+
gene-LOC120063073,gene,0.852813427721064,0.0114209143044264,0.325530606682258,NC_052324.1,10940805,10959073,0,+
gene-LOC120063081,gene,0.964041731053985,0.0055672151085655,0.307632767845853,NC_052324.1,11646565,11691489,0,-
gene-LOC120063127,gene,1.41085781963479,0.0186704907078208,0.366497287239592,NC_052308.1,42190385,42195557,0,-
gene-LOC120063134,gene,0.587316430710353,0.000808652600530091,0.294456832090784,NC_052324.1,15855215,15868992,0,-
gene-LOC120063146,gene,0.782289873277436,0.0112026583868113,0.32515937929485,NC_052324.1,16124432,16145886,0,+
gene-LOC120063159,gene,0.872536812051123,0.0117625848242541,0.326823342167553,NC_052324.1,16624871,16677155,0,-
gene-LOC120063165,gene,1.3577790130939,0.00788243558515,0.309567883574485,NC_052324.1,16808574,16813310,0,-
gene-LOC120063184,gene,0.901959556114917,0.0345922495281212,0.413801407843692,NC_052307.1,20972256,20975286,0,+
gene-LOC120063203,gene,1.42814430868701,0.00373563434092783,0.294456832090784,NC_052324.1,19868620,19870747,0,-
gene-LOC120063220,gene,0.945506582070165,0.00457569163081084,0.294721012892344,NC_052324.1,21007963,21025788,0,-
gene-LOC120063237,gene,0.963102941538905,0.0498417268856797,0.441018254828864,NC_052324.1,21782713,21821624,0,-
gene-LOC120063250,gene,0.825588325858897,0.0300785927236846,0.401381119112046,NC_052308.1,42681703,42697724,0,-
gene-LOC120063256,gene,0.81097582287934,0.00948805584315959,0.31879049110594,NC_052324.1,24683650,24701298,0,+
gene-LOC120063261,gene,0.820911733488074,0.0273778892663545,0.392303840679748,NC_052324.1,25241734,25250659,0,+
gene-LOC120063275,gene,1.15298070909115,0.0104107848319288,0.3245055408198,NC_052324.1,26403171,26411164,0,+
gene-LOC120063287,gene,0.779327534759909,0.0161917387678788,0.352331256915375,NC_052308.1,42332455,42371827,0,+
gene-LOC120063301,gene,1.282363487651,0.00199848805069935,0.294456832090784,NC_052324.1,27839759,27850714,0,+
gene-LOC120063303,gene,0.586210354704452,0.0327232110478219,0.407397837100464,NC_052324.1,27850830,27878711,0,+
gene-LOC120063308,gene,0.885706527262084,0.0190361990080649,0.366799336022592,NC_052324.1,28076892,28109738,0,-
gene-LOC120063347,gene,1.22034267385425,0.0167065979607538,0.354145942666517,NC_052324.1,30532902,30566897,0,-
gene-LOC120063356,gene,1.29937929539871,0.0244662270570093,0.38236743085331,NC_052324.1,30926934,30931470,0,-
gene-LOC120063361,gene,1.33675802487198,0.00797903757166329,0.309567883574485,NC_052324.1,31965847,31990517,0,-
gene-LOC120063375,gene,1.0687058318292,0.0262056777672933,0.38899270270901,NC_052324.1,33871231,33927888,0,+
gene-LOC120063387,gene,0.8071440127815,0.00657071145538435,0.307632767845853,NC_052324.1,34484097,34491282,0,-
gene-LOC120063397,gene,1.01557841500043,0.038323646228831,0.42812913459837,NC_052308.1,42663723,42665366,0,-
gene-LOC120063407,gene,0.848906379380345,0.0285191955801254,0.396486093636932,NC_052324.1,36951086,36977338,0,-
gene-LOC120063449,gene,0.825131439642987,0.0194569521241876,0.366799336022592,NC_052324.1,41446424,41449394,0,-
gene-LOC120063482,gene,1.56851786103376,0.018218638979177,0.364374517148429,NC_052324.1,44348205,44354555,0,+
gene-LOC120063594,gene,1.01980849673991,0.037770836422745,0.426031727539132,NC_052324.1,17085524,17087348,0,-
gene-LOC120063659,gene,0.870301841955158,0.0422043296807406,0.432944310907149,NC_052325.1,6709778,6778293,0,+
gene-LOC120063707,gene,1.42848421591434,0.0480168790245366,0.441018254828864,NC_052325.1,4095032,4104492,0,+
gene-LOC120063736,gene,0.921152479374825,0.0469692658858596,0.441018254828864,NC_052308.1,44586211,44622518,0,+
gene-LOC120063752,gene,1.12091252927265,0.0356473924320283,0.41823222450825,NC_052325.1,14501372,14505695,0,+
gene-LOC120063829,gene,0.952581363089149,0.0142784551865907,0.341467663735292,NC_052325.1,37866189,37870373,0,-
gene-LOC120063848,gene,1.15798542585471,0.0401251132125866,0.431417062851279,NC_052325.1,41113196,41117980,0,-
gene-LOC120063849,gene,1.20201859502133,0.01255762277643,0.332081242228635,NC_052325.1,41163697,41164690,0,-
gene-LOC120063864,gene,0.997188384352141,0.0459768546610851,0.439156621090021,NC_052325.1,45014908,45018329,0,-
gene-LOC120063874,gene,1.08908827947141,0.0200709977844324,0.366799336022592,NC_052325.1,49361724,49363039,0,-
gene-LOC120063882,gene,1.34949820936041,0.00707794403090056,0.308338378842631,NC_052308.1,45261405,45298957,0,-
gene-LOC120063929,gene,1.33118554514477,0.0389661861012989,0.42955244889601,NC_052325.1,20048982,20172224,0,+
gene-LOC120063958,gene,0.666533505729833,0.0337153331443895,0.410888490922275,NC_052308.1,45496798,45569487,0,+
gene-LOC120063961,gene,0.855511520668815,0.04390018956526,0.436397772232184,NC_052325.1,26865271,26885708,0,-
gene-LOC120063964,gene,0.966421827715448,0.00698132632082293,0.308338378842631,NC_052325.1,28228628,28241104,0,-
gene-LOC120064031,gene,0.932756703874084,0.0115551231333384,0.326060140968464,NC_052325.1,44063659,44162810,0,-
gene-LOC120064038,gene,0.916427280945733,0.0458242277591303,0.43904456218495,NC_052325.1,45200461,45307638,0,+
gene-LOC120064066,gene,0.813157553639896,0.0269319850617027,0.392303840679748,NC_052325.1,4249436,4254988,0,+
gene-LOC120064070,gene,1.33252305044011,0.0394037072755749,0.430547567967213,NC_052325.1,4269007,4286651,0,+
gene-LOC120064080,gene,0.936256935599538,0.00571697190455178,0.307632767845853,NC_052325.1,4938002,4976685,0,+
gene-LOC120064108,gene,1.09892848233522,0.0295842926394831,0.398944166885818,NC_052325.1,6952079,7046493,0,-
gene-LOC120064122,gene,0.867948313658662,0.00745723910495744,0.309567883574485,NC_052325.1,9067829,9096309,0,+
gene-LOC120064123,gene,0.955600219033133,0.00737283629279895,0.309567883574485,NC_052325.1,9102570,9113057,0,-
gene-LOC120064166,gene,1.62454602827178,0.00178707527862976,0.294456832090784,NC_052325.1,14495408,14498869,0,+
gene-LOC120064186,gene,1.24081023377679,0.0264356577030787,0.389234815901001,NC_052325.1,15948610,15957143,0,+
gene-LOC120064189,gene,1.35051975078487,0.0321545926288378,0.406674412378053,NC_052325.1,15197608,15200238,0,+
gene-LOC120064199,gene,1.44872648651854,0.0439811665427601,0.436397772232184,NC_052325.1,17195651,17197455,0,-
gene-LOC120064214,gene,1.16136658966876,0.0211789674033116,0.371141401880458,NC_052325.1,21288515,21339606,0,-
gene-LOC120064218,gene,0.986501094147095,0.0290241289729529,0.397763644466538,NC_052325.1,21992925,21999955,0,-
gene-LOC120064232,gene,1.80982354929366,0.0340850184474304,0.412801468956226,NC_052325.1,22791486,22804814,0,-
gene-LOC120064261,gene,0.898558794289205,0.0020386709611433,0.294456832090784,NC_052325.1,26120076,26138663,0,+
gene-LOC120064264,gene,0.72784926256658,0.0277253384217058,0.392919507170208,NC_052325.1,27014211,27029985,0,+
gene-LOC120064267,gene,0.741485683056825,0.0421444948252544,0.432944310907149,NC_052325.1,27221671,27267302,0,-
gene-LOC120064277,gene,1.56937223094895,0.0438824819695317,0.436397772232184,NC_052325.1,28184855,28188975,0,-
gene-LOC120064283,gene,0.960072287980435,0.00873884513170364,0.312997385291562,NC_052325.1,28556060,28651737,0,-
gene-LOC120064298,gene,0.707975955901273,0.0327286104812239,0.407397837100464,NC_052325.1,29540076,29547143,0,+
gene-LOC120064311,gene,0.979889330232931,0.0269325565625046,0.392303840679748,NC_052325.1,30162538,30195648,0,-
gene-LOC120064312,gene,1.26143849876205,0.0336298907508219,0.410411005294172,NC_052325.1,30227170,30237555,0,-
gene-LOC120064328,gene,0.795026963892271,0.0136139946717603,0.337565651342339,NC_052325.1,31411940,31500684,0,+
gene-LOC120064360,gene,0.748559110962528,0.0107723446418601,0.32515937929485,NC_052325.1,34902002,34914781,0,+
gene-LOC120064361,gene,0.940858194208239,0.0386972015264362,0.429525529989397,NC_052325.1,35176754,35189301,0,-
gene-LOC120064367,gene,0.707591407459874,0.0177680870648896,0.360506171638955,NC_052325.1,35326685,35333319,0,+
gene-LOC120064408,gene,0.671945529201376,0.0043470298705135,0.294456832090784,NC_052325.1,39251634,39268992,0,+
gene-LOC120064412,gene,0.658829131031354,0.0234449958011724,0.378209889289977,NC_052325.1,39413031,39419437,0,-
gene-LOC120064431,gene,1.35450128444703,0.00284786644059554,0.294456832090784,NC_052308.1,52237996,52253797,0,-
gene-LOC120064441,gene,0.882448106191956,0.00472851607361857,0.296140961291422,NC_052325.1,41954705,42034961,0,-
gene-LOC120064466,gene,0.730199809374951,0.0173454315987787,0.358708004259616,NC_052325.1,44624186,44652393,0,+
gene-LOC120064486,gene,0.929821480323364,0.0288075500259642,0.396666131422233,NC_052325.1,49425264,49510086,0,-
gene-LOC120064489,gene,1.37831155543836,0.0139133048187543,0.340449731591911,NC_052325.1,49919097,49939146,0,-
gene-LOC120064508,gene,0.882347045038216,0.0163832148543164,0.352666879546766,NC_052325.1,613320,703101,0,-
gene-LOC120064518,gene,1.29532312743335,0.0166697573743172,0.354145942666517,NC_052307.1,21505929,21566776,0,-
gene-LOC120064520,gene,0.904240948206869,0.0317335904733216,0.406674412378053,NC_052325.1,2220085,2312385,0,+
gene-LOC120064530,gene,1.35466749539255,0.0485202407376328,0.441018254828864,NC_052308.1,53826135,53840415,0,+
gene-LOC120064559,gene,1.532086438377,0.0171542086451937,0.357285278441172,NC_052326.1,29675853,29682549,0,-
gene-LOC120064613,gene,0.894796599910713,0.000149832913462489,0.294456832090784,NC_052326.1,38429745,38431379,0,+
gene-LOC120064619,gene,1.32106654625113,0.0110174734825524,0.32515937929485,NC_052326.1,40003459,40006322,0,-
gene-LOC120064643,gene,1.55881913397358,0.0100727395961672,0.32201316590126,NC_052326.1,45281466,45291487,0,-
gene-LOC120064747,gene,0.990455534623239,0.0372714530236102,0.424171531213775,NC_052326.1,29767996,29777370,0,+
gene-LOC120064798,gene,0.846604749041895,0.000930345319118953,0.294456832090784,NC_052326.1,37689989,37857414,0,-
gene-LOC120064841,gene,1.01884057807355,0.0393740490931147,0.430547567967213,NC_052326.1,45077533,45078346,0,-
gene-LOC120064850,gene,0.754239573274644,0.00291169516038092,0.294456832090784,NC_052326.1,46928982,46951893,0,+
gene-LOC120064888,gene,0.946694222156497,0.00405019468510237,0.294456832090784,NC_052326.1,57251689,57262175,0,-
gene-LOC120064932,gene,1.38336765762828,0.0107882965979882,0.32515937929485,NC_052326.1,205690,207545,0,-
gene-LOC120064980,gene,0.805353696725406,0.00830776385100429,0.310524264571723,NC_052326.1,4306291,4330426,0,-
gene-LOC120064981,gene,0.951358279436864,0.0122129479975852,0.32834382690672,NC_052308.1,58217922,58227451,0,+
gene-LOC120065000,gene,0.870903719441629,0.0304460812547872,0.401968931656114,NC_052326.1,7492616,7572633,0,+
gene-LOC120065015,gene,0.754817998695887,0.0239818267893797,0.380817200766388,NC_052326.1,9594435,9635000,0,-
gene-LOC120065025,gene,1.79143520351815,0.0339724764094249,0.41249791127762,NC_052326.1,10698310,10712418,0,+
gene-LOC120065028,gene,1.37315165746895,0.0461266444271005,0.439156621090021,NC_052326.1,11036456,11049038,0,-
gene-LOC120065036,gene,1.14637823167803,0.0273109909789861,0.392303840679748,NC_052326.1,12086504,12107884,0,-
gene-LOC120065060,gene,0.838299568257478,0.0342859159891791,0.413077530968117,NC_052326.1,14870121,14884537,0,-
gene-LOC120065068,gene,0.715098188186104,0.00277226489929139,0.294456832090784,NC_052326.1,15119077,15141958,0,-
gene-LOC120065073,gene,0.803287128665108,0.0286355479433064,0.396601195681957,NC_052326.1,15341962,15361256,0,-
gene-LOC120065075,gene,0.842607430239522,0.04331927291392,0.434580988774948,NC_052326.1,15614781,15638243,0,+
gene-LOC120065079,gene,1.64237067769983,0.0300327076202368,0.401381119112046,NC_052326.1,16326956,16338295,0,+
gene-LOC120065099,gene,0.877868999607871,0.014822096422665,0.344956313215699,NC_052326.1,18258272,18458515,0,+
gene-LOC120065106,gene,0.935032106497265,0.0112501319599558,0.32515937929485,NC_052326.1,18781686,18790589,0,-
gene-LOC120065140,gene,1.13444736543321,0.0268649301641739,0.392303840679748,NC_052308.1,59159185,59180327,0,-
gene-LOC120065165,gene,1.19262411387202,0.00100637990099139,0.294456832090784,NC_052307.1,22845338,22853281,0,+
gene-LOC120065184,gene,1.49810746874539,0.0247071281053193,0.382924839410677,NC_052326.1,27761998,27764977,0,-
gene-LOC120065191,gene,0.787090544974961,0.0113841656656404,0.325458456745615,NC_052326.1,28040759,28047156,0,+
gene-LOC120065202,gene,1.17432307350947,0.0413106592396375,0.432826590366849,NC_052326.1,28401625,28422547,0,+
gene-LOC120065205,gene,0.70894308714057,0.0241533799275283,0.381180606009346,NC_052326.1,28657079,28678953,0,+
gene-LOC120065226,gene,0.794741169730535,0.0348450457531781,0.413801407843692,NC_052308.1,60041383,60144345,0,+
gene-LOC120065240,gene,1.36742142760395,0.000184197961965893,0.294456832090784,NC_052326.1,31586646,31594831,0,+
gene-LOC120065241,gene,1.2352226734524,0.0214277413496575,0.371141401880458,NC_052326.1,31595546,31602720,0,+
gene-LOC120065243,gene,0.720057396753617,0.0396300013920892,0.431053053589005,NC_052308.1,60250132,60290067,0,+
gene-LOC120065253,gene,0.890334067135786,0.015569730348147,0.350210654627549,NC_052326.1,31897407,32045680,0,-
gene-LOC120065265,gene,0.883785280777994,0.0285873329233082,0.396586200651892,NC_052307.1,3808113,3824290,0,-
gene-LOC120065278,gene,0.869376795773953,0.0495781159376975,0.441018254828864,NC_052326.1,33931751,34100751,0,+
gene-LOC120065294,gene,1.3279425444282,0.00203013452516165,0.294456832090784,NC_052308.1,60787427,60790342,0,+
gene-LOC120065298,gene,1.04555535931153,0.0432011439070433,0.434580988774948,NC_052326.1,36336722,36361350,0,-
gene-LOC120065307,gene,1.41237733859651,0.0217651493285353,0.372179091382974,NC_052308.1,60895210,60900581,0,+
gene-LOC120065325,gene,0.745420831579824,0.0235697675526212,0.378608764905183,NC_052326.1,38086483,38188375,0,+
gene-LOC120065329,gene,0.869103963934169,0.0444347977660441,0.437208077566777,NC_052326.1,38608564,38630176,0,-
gene-LOC120065350,gene,1.3357472693183,0.0239640943489154,0.380817200766388,NC_052326.1,40387292,40432277,0,-
gene-LOC120065351,gene,1.02310545379988,0.0480893729533838,0.441018254828864,NC_052308.1,61222763,61229854,0,+
gene-LOC120065355,gene,1.28710922959353,0.00755836470531268,0.309567883574485,NC_052326.1,40545843,40551181,0,+
gene-LOC120065356,gene,1.27349008641196,0.00664066475637604,0.30820545002551,NC_052326.1,40530397,40541447,0,+
gene-LOC120065359,gene,1.10285334099893,0.0347389563431952,0.413801407843692,NC_052326.1,40671118,40680464,0,-
gene-LOC120065395,gene,0.936480612042791,0.00651274233855426,0.307632767845853,NC_052308.1,61433721,61441733,0,-
gene-LOC120065404,gene,1.53804364575025,0.00917062693099124,0.316679513015947,NC_052326.1,45226167,45265503,0,-
gene-LOC120065416,gene,1.77041844146401,0.00493248343855002,0.299013674331806,NC_052308.1,61552928,61573519,0,-
gene-LOC120065422,gene,0.83512273414321,0.00421280849464489,0.294456832090784,NC_052308.1,61584036,61587247,0,+
gene-LOC120065427,gene,0.909382204435089,0.0281915298839019,0.395109557966973,NC_052326.1,46677326,46683259,0,+
gene-LOC120065435,gene,0.820515667045858,0.0169011240743366,0.355462544466501,NC_052326.1,46977844,46988038,0,+
gene-LOC120065449,gene,1.30486071166566,0.0156907188186218,0.351050559837524,NC_052326.1,47779733,47795696,0,+
gene-LOC120065451,gene,0.856583555011939,0.00522204719533148,0.304185341544421,NC_052326.1,48313219,48339811,0,+
gene-LOC120065472,gene,0.804099691460784,0.0242098930622473,0.381196521581383,NC_052326.1,50400483,50430512,0,+
gene-LOC120065494,gene,0.588115353451554,0.00560168242457193,0.307632767845853,NC_052326.1,51753078,51765909,0,+
gene-LOC120065495,gene,0.600503650797253,0.00320762847221556,0.294456832090784,NC_052326.1,51747143,51753076,0,+
gene-LOC120065501,gene,0.901907846250663,0.0342085733855384,0.412890280561477,NC_052326.1,52226756,52398947,0,+
gene-LOC120065504,gene,0.916636676453391,0.0170354053042074,0.356468017844006,NC_052326.1,54166931,54221779,0,-
gene-LOC120065602,gene,0.831322183823715,0.00411005209981741,0.294456832090784,NC_052307.1,23728867,23758751,0,-
gene-LOC120065606,gene,0.601914109219049,0.0103334972500789,0.323945256450158,NC_052308.1,62283400,62289920,0,+
gene-LOC120065615,gene,0.933723628075245,0.0382667088884719,0.427782890075942,NC_052326.1,18026210,18057122,0,+
gene-LOC120065633,gene,0.927567774960956,0.0436018373793643,0.435624017484802,NC_052326.1,915231,918798,0,-
gene-LOC120065649,gene,0.980132448982892,0.00738547806191625,0.309567883574485,NC_052326.1,8048932,8065547,0,-
gene-LOC120065670,gene,1.03468063933801,0.0174231504980731,0.358708004259616,NC_052326.1,12137934,12149008,0,-
gene-LOC120065675,gene,1.08466512351089,0.0435540031261965,0.435624017484802,NC_052326.1,12503943,12508817,0,+
gene-LOC120065693,gene,0.795755310551085,0.0301181027743423,0.401381119112046,NC_052307.1,23896324,23913014,0,+
gene-LOC120065694,gene,0.869185536873561,0.0304846957993796,0.401968931656114,NC_052308.1,63239903,63248673,0,+
gene-LOC120065720,gene,1.47231962325421,0.0452501595283892,0.438264838028898,NC_052326.1,23852832,23855390,0,+
gene-LOC120065732,gene,1.91760911904541,0.00867873496274596,0.312997385291562,NC_052326.1,26668652,26673805,0,-
gene-LOC120065857,gene,0.657239605321931,0.0251421511699729,0.384084746409414,NC_052327.1,32620051,32675037,0,+
gene-LOC120065876,gene,0.884858830323191,0.00408291208278011,0.294456832090784,NC_052327.1,35932907,35949397,0,+
gene-LOC120065902,gene,0.848568147132088,0.0323448393623249,0.406674412378053,NC_052327.1,39361581,39392159,0,+
gene-LOC120065904,gene,0.99585283923274,0.00197966243734893,0.294456832090784,NC_052327.1,39977243,39978397,0,+
gene-LOC120065926,gene,0.786138970808552,0.025825576010309,0.386826192906209,NC_052327.1,45587203,45725140,0,+
gene-LOC120065967,gene,0.617694690942875,0.00760831172651222,0.309567883574485,NC_052327.1,52193877,52211464,0,+
gene-LOC120065977,gene,0.79914353932119,0.0141156506463453,0.340449731591911,NC_052327.1,54124399,54358330,0,-
gene-LOC120065997,gene,0.862568430044339,0.0116381998494592,0.326060140968464,NC_052308.1,64330563,64339549,0,+
gene-LOC120066035,gene,0.787121574680281,0.0477350215096251,0.441018254828864,NC_052327.1,7358893,7429907,0,-
gene-LOC120066037,gene,1.51284102628059,0.00542532413028274,0.305789915787656,NC_052327.1,7456150,7477248,0,+
gene-LOC120066049,gene,1.26445169313168,0.00924925347739736,0.31755032023806,NC_052327.1,8249914,8260758,0,+
gene-LOC120066078,gene,0.918476099726009,0.0100017809506558,0.32187176548983,NC_052327.1,10304658,10306027,0,+
gene-LOC120066084,gene,1.92432872478506,0.019687315792834,0.366799336022592,NC_052308.1,64765666,64786238,0,+
gene-LOC120066095,gene,0.721309410242977,0.0433409931667641,0.434580988774948,NC_052327.1,12541036,12553393,0,-
gene-LOC120066097,gene,1.64943606110155,0.00863381639217264,0.312542257937508,NC_052308.1,64912573,64915542,0,+
gene-LOC120066101,gene,0.893206137639754,0.0457817303484571,0.438999283807938,NC_052327.1,12644995,12665204,0,+
gene-LOC120066136,gene,0.989075735388497,0.0179416514130886,0.360560499878632,NC_052327.1,16962149,16966133,0,-
gene-LOC120066139,gene,0.83338207662381,0.00770453441945684,0.309567883574485,NC_052327.1,17334813,17385111,0,-
gene-LOC120066140,gene,0.858457671133254,0.0439730887377907,0.436397772232184,NC_052308.1,64942153,64962711,0,-
gene-LOC120066143,gene,0.789144362890151,0.00260974913272971,0.294456832090784,NC_052327.1,17437030,17487731,0,-
gene-LOC120066164,gene,0.783434159229115,0.0149026020441775,0.345367540557193,NC_052327.1,20142774,20151406,0,-
gene-LOC120066209,gene,1.38311826018867,0.0022049709683063,0.294456832090784,NC_052327.1,22618928,22628393,0,-
gene-LOC120066236,gene,1.08269922756441,0.0288647106742991,0.396945165949225,NC_052327.1,25297447,25328496,0,-
gene-LOC120066242,gene,0.791017295256022,0.0273714532851508,0.392303840679748,NC_052327.1,25468363,25479634,0,-
gene-LOC120066270,gene,0.732819438712515,0.0224145214258336,0.374899815481975,NC_052327.1,29429440,29439289,0,-
gene-LOC120066296,gene,1.33655858011223,0.00504596433091731,0.301412557521834,NC_052327.1,30601897,30704353,0,-
gene-LOC120066298,gene,0.769917758649721,0.0228341781532648,0.375959234685581,NC_052327.1,32054492,32091553,0,+
gene-LOC120066350,gene,0.774632256920834,0.0193056404011067,0.366799336022592,NC_052327.1,37530921,37567786,0,+
gene-LOC120066375,gene,1.35698461494865,0.00178942115944891,0.294456832090784,NC_052327.1,40391931,40476623,0,-
gene-LOC120066378,gene,0.975488785542588,0.00935041834201389,0.31755032023806,NC_052327.1,40653095,40661190,0,-
gene-LOC120066402,gene,0.989108144657443,0.0325942981704026,0.407318580044216,NC_052308.1,65999888,66016067,0,+
gene-LOC120066440,gene,0.831626158640769,0.0121088434180976,0.328122792310618,NC_052327.1,48706331,48712483,0,+
gene-LOC120066451,gene,0.766043846359898,0.0141833756957985,0.341375674724821,NC_052327.1,49712874,49718799,0,-
