gene_id	symbol	product	biotype	n_go	n_lines	has_phase2_line	reciprocal_pav	ecotype_only	cnv	sv	dmr	ref_pav
gene-LOC120055335	LOC120055335	lymphocyte expansion molecule-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120055336	LOC120055336	leucine rich adaptor protein 1-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120055337	LOC120055337	outer dense fiber protein 2-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120055383	LOC120055383	SH2 domain-containing protein 1A-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120055532	LOC120055532	uncharacterized LOC120055532	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120055533	LOC120055533	tctex1 domain-containing protein 1	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120055534	LOC120055534	60S ribosomal protein L37	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120055543	LOC120055543	disks large-associated protein 1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120055599	LOC120055599	probable E3 ubiquitin-protein ligase TRIM8	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120055620	LOC120055620	angiopoietin-related protein 1-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120055645	LOC120055645	carbonic anhydrase 4-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120055730	LOC120055730	uncharacterized LOC120055730	lncRNA	0	2	1	1	0	0	1	0	0
gene-LOC120055734	LOC120055734	LARGE xylosyl- and glucuronyltransferase 2-like	protein_coding	3	2	1	1	0	0	1	0	0
gene-LOC120055744	LOC120055744	transmembrane protein 208-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120055752	LOC120055752	homeobox protein DBX1-A-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120055773	LOC120055773	septin-2B	protein_coding	12	2	1	0	1	0	1	0	0
gene-LOC120055812	LOC120055812	muscarinic acetylcholine receptor M4-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120055820	LOC120055820	midkine-B-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120055826	LOC120055826	phosducin-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120055827	LOC120055827	protein odr-4 homolog	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120055848	LOC120055848	carbonic anhydrase-related protein-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120055871	LOC120055871	serine/threonine-protein kinase PLK3-like	protein_coding	13	2	1	0	0	1	1	0	0
gene-LOC120055905	LOC120055905	G1/S-specific cyclin-E1-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120055959	LOC120055959	cadherin-8-like	protein_coding	14	2	1	0	1	0	1	0	0
gene-LOC120056034	LOC120056034	protein fem-1 homolog A-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120056044	LOC120056044	cytochrome P450 2J2-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120056142	LOC120056142	PH domain leucine-rich repeat-containing protein phosphatase 2-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120056161	LOC120056161	SLAM family member 9-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120056216	LOC120056216	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120056217	LOC120056217	mitochondrial ubiquitin ligase activator of nfkb 1-A-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120056288	LOC120056288	phospholipid phosphatase-related protein type 5-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120056402	LOC120056402	exocyst complex component 3-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120056443	LOC120056443	synaptotagmin-9-like	protein_coding	11	2	1	0	1	0	1	0	0
gene-LOC120056450	LOC120056450	tryptophan 5-hydroxylase 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120056459	LOC120056459	potassium voltage-gated channel subfamily C member 1-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120056477	LOC120056477	vesicular glutamate transporter 2.1-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120056485	LOC120056485	transmembrane protein 178B-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120056576	LOC120056576	dehydrogenase/reductase SDR family member 13-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120056591	LOC120056591	putative nuclease HARBI1	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120056600	LOC120056600	Wilms tumor protein 1-interacting protein homolog	protein_coding	10	2	1	0	1	0	0	0	1
gene-LOC120056609	LOC120056609	glucose-6-phosphate isomerase-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120056626	LOC120056626	BTB/POZ domain-containing protein kctd15	protein_coding	2	2	1	0	1	0	0	0	1
gene-LOC120056680	LOC120056680	uncharacterized LOC120056680	lncRNA	0	2	1	0	0	1	0	0	1
gene-LOC120056682	LOC120056682	uncharacterized LOC120056682	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120056736	LOC120056736	macrophage mannose receptor 1-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120056766	LOC120056766	uncharacterized LOC120056766	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120056781	LOC120056781	kin of IRRE-like protein 3	protein_coding	4	2	1	1	0	0	1	0	0
gene-LOC120056787	LOC120056787	uncharacterized LOC120056787	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120056797	LOC120056797	protein ABHD15	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120056805	LOC120056805	troponin T, fast skeletal muscle isoforms-like	protein_coding	7	2	1	1	0	0	1	0	0
gene-LOC120056826	LOC120056826	major histocompatibility complex class I-related gene protein-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120056879	LOC120056879	uncharacterized LOC120056879	lncRNA	0	2	1	1	0	0	1	0	0
gene-LOC120056907	LOC120056907	proteasome subunit alpha type-1-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120056966	LOC120056966	mitochondrial inner membrane protease subunit 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120056970	LOC120056970	mitochondrial inner membrane protease subunit 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120057055	LOC120057055	guanylyl cyclase-activating protein 2-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120057066	LOC120057066	ribosomal protein S6 kinase beta-1-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120057317	LOC120057317	U7 small nuclear RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120057395	LOC120057395	uncharacterized LOC120057395	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120057397	LOC120057397	transmembrane protein 272-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120057641	LOC120057641	U2 spliceosomal RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120057644	LOC120057644	U5 spliceosomal RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120057652	LOC120057652	U7 small nuclear RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120057794	LOC120057794	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120057978	LOC120057978	tetraspanin-7-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120058283	LOC120058283	aryl hydrocarbon receptor-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120058284	LOC120058284	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120058288	LOC120058288	SH3 domain-binding protein 4-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120058289	LOC120058289	ADP-ribosylation factor-like protein 4C	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120058295	LOC120058295	rho GTPase-activating protein 15-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120058536	LOC120058536	integrin alpha-4-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120058608	LOC120058608	U1 spliceosomal RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120058626	LOC120058626	chemokine-like protein TAFA-1	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120058780	LOC120058780	pepsin A-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120058790	LOC120058790	tumor necrosis factor receptor superfamily member 14-like	protein_coding	13	2	1	0	0	1	1	0	0
gene-LOC120058791	LOC120058791	uncharacterized LOC120058791	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120058792	LOC120058792	uncharacterized LOC120058792	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120058853	LOC120058853	uncharacterized LOC120058853	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120058913	LOC120058913	calcium/calmodulin-dependent protein kinase type 1B-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120058955	LOC120058955	forkhead box protein P1-B-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120058959	LOC120058959	protein-serine O-palmitoleoyltransferase porcupine-like	protein_coding	8	2	1	0	0	1	1	0	0
gene-LOC120058961	LOC120058961	endophilin-B2-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120059000	LOC120059000	transcription factor Sp5-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120059053	LOC120059053	tumor necrosis factor receptor superfamily member 14-like	protein_coding	8	2	1	0	0	1	1	0	0
gene-LOC120059142	LOC120059142	tubulin alpha chain-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120059282	LOC120059282	putative nuclease HARBI1	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120059442	LOC120059442	oxysterol-binding protein-related protein 2-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120059571	LOC120059571	SAP domain-containing ribonucleoprotein-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120059581	LOC120059581	SAP domain-containing ribonucleoprotein-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120059738	LOC120059738	G-protein coupled receptor family C group 6 member A-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120059739	LOC120059739	matrilin-3-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120059740	LOC120059740	potassium voltage-gated channel subfamily S member 3-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120059770	LOC120059770	transcription regulator protein BACH2-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120060024	LOC120060024	b(0,+)-type amino acid transporter 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120060142	LOC120060142	histone-lysine N-methyltransferase SETMAR-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120060145	LOC120060145	NACHT, LRR and PYD domains-containing protein 12-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120060148	LOC120060148	inositol 1,4,5-trisphosphate receptor type 1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120060158	LOC120060158	class E basic helix-loop-helix protein 40-like	protein_coding	8	2	1	0	0	1	1	0	0
gene-LOC120060166	LOC120060166	ADP-ribosylation factor-like protein 8B-A	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120060182	LOC120060182	protein SAND-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120060379	LOC120060379	ornithine decarboxylase 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120060383	LOC120060383	BEN domain-containing protein 3-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120060385	LOC120060385	growth/differentiation factor 6-A-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120060397	LOC120060397	zinc finger protein 770-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120060502	LOC120060502	ras-related protein rab7	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120060520	LOC120060520	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120060539	LOC120060539	mRNA decay activator protein ZFP36L1-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120060579	LOC120060579	liprin-alpha-3-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120060593	LOC120060593	tumor necrosis factor receptor superfamily member 6B-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120060708	LOC120060708	twist-related protein 2-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120060769	LOC120060769	calmodulin-binding transcription activator 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120060792	LOC120060792	aerolysin-like protein	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120060834	LOC120060834	meteorin-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120060854	LOC120060854	potassium voltage-gated channel subfamily C member 1-like	protein_coding	8	2	1	0	0	1	1	0	0
gene-LOC120060868	LOC120060868	agrin-like	protein_coding	6	2	1	1	0	0	1	0	0
gene-LOC120060929	LOC120060929	LHFPL tetraspan subfamily member 4 protein-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120060940	LOC120060940	glucocorticoid modulatory element-binding protein 2-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120061001	LOC120061001	adenylate cyclase type 6-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120061008	LOC120061008	histone lysine demethylase PHF8-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120061070	LOC120061070	AMP deaminase 2-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120061392	LOC120061392	uncharacterized LOC120061392	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061449	LOC120061449	uncharacterized LOC120061449	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120061462	LOC120061462	nerve growth factor-like	protein_coding	11	2	1	0	1	0	1	0	0
gene-LOC120061515	LOC120061515	uncharacterized LOC120061515	lncRNA	0	2	1	1	0	0	1	0	0
gene-LOC120061553	LOC120061553	voltage-dependent L-type calcium channel subunit alpha-1D-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120061576	LOC120061576	E3 ubiquitin/ISG15 ligase TRIM25-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120061687	LOC120061687	aerolysin-like protein	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120061694	LOC120061694	FYVE, RhoGEF and PH domain-containing protein 1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120061724	LOC120061724	5S ribosomal RNA	rRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061733	LOC120061733	5S ribosomal RNA	rRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061735	LOC120061735	U1 spliceosomal RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061736	LOC120061736	U1 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120061737	LOC120061737	5S ribosomal RNA	rRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061739	LOC120061739	U1 spliceosomal RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061740	LOC120061740	U1 spliceosomal RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061748	LOC120061748	5S ribosomal RNA	rRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061753	LOC120061753	5S ribosomal RNA	rRNA	0	2	1	0	0	1	1	0	0
gene-LOC120061880	LOC120061880	eukaryotic translation initiation factor 4E-1A-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120061883	LOC120061883	gamma-aminobutyric acid receptor subunit alpha-2-like	protein_coding	17	2	1	0	0	1	1	0	0
gene-LOC120061987	LOC120061987	H/ACA ribonucleoprotein complex subunit 1-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120062001	LOC120062001	transcription factor COE1-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120062098	LOC120062098	syncytin-A-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120062135	LOC120062135	neuroligin-3-like	protein_coding	11	2	1	0	0	1	1	0	0
gene-LOC120062136	LOC120062136	neuroblast differentiation-associated protein AHNAK-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120062138	LOC120062138	neuroblast differentiation-associated protein AHNAK-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120062145	LOC120062145	RDS/peripherin-like protein xRDS35	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120062233	LOC120062233	glutathione S-transferase P-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120062271	LOC120062271	protein transport protein Sec24B-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120062272	LOC120062272	nuclear cap-binding protein subunit 1-like	protein_coding	9	2	1	0	0	1	1	0	0
gene-LOC120062344	LOC120062344	cationic amino acid transporter 3-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120062346	LOC120062346	sorting nexin-12-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120062347	LOC120062347	forkhead box protein O4-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120062348	LOC120062348	sestrin-3-like	protein_coding	8	2	1	0	0	1	1	0	0
gene-LOC120062350	LOC120062350	ras-related protein Rap-2c	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120062429	LOC120062429	uncharacterized LOC120062429	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120062430	LOC120062430	uncharacterized LOC120062430	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120062432	LOC120062432	phospholipase A and acyltransferase 4-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120062433	LOC120062433	integrator complex subunit 5-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120062434	LOC120062434	neutral alpha-glucosidase AB-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120062436	LOC120062436	pre-mRNA-processing factor 39-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120062437	LOC120062437	UBX domain-containing protein 1-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120062438	LOC120062438	EH domain-containing protein 1-like	protein_coding	11	2	1	0	0	1	1	0	0
gene-LOC120062569	LOC120062569	synaptopodin-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120062594	LOC120062594	basic proline-rich protein-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120062708	LOC120062708	serine/threonine-protein phosphatase 6 catalytic subunit-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120062709	LOC120062709	tumor necrosis factor ligand superfamily member 6-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120062711	LOC120062711	proline rich transmembrane protein 1B	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120062759	LOC120062759	uncharacterized LOC120062759	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120062766	LOC120062766	C3a anaphylatoxin chemotactic receptor-like	protein_coding	10	2	1	0	0	1	1	0	0
gene-LOC120062814	LOC120062814	C-X-C motif chemokine 11-1-like	protein_coding	9	2	1	0	0	1	1	0	0
gene-LOC120062815	LOC120062815	C-X-C motif chemokine 11-1-like	protein_coding	9	2	1	0	0	1	1	0	0
gene-LOC120062841	LOC120062841	PI-PLC X domain-containing protein 3-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120062892	LOC120062892	chemokine-like receptor 1	protein_coding	10	2	1	0	0	1	1	0	0
gene-LOC120062967	LOC120062967	uncharacterized LOC120062967	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063132	LOC120063132	uncharacterized LOC120063132	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120063133	LOC120063133	60S ribosomal protein L35-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120063134	LOC120063134	golgin subfamily A member 1-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120063176	LOC120063176	anaphase-promoting complex subunit 5-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120063177	LOC120063177	glutathione hydrolase 1 proenzyme-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120063178	LOC120063178	uncharacterized LOC120063178	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063180	LOC120063180	lysine-specific demethylase 2B-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120063196	LOC120063196	piggyBac transposable element-derived protein 4-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120063270	LOC120063270	UPF0600 protein C5orf51 homolog	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120063415	LOC120063415	uncharacterized LOC120063415	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063416	LOC120063416	tripartite motif-containing protein 35-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120063452	LOC120063452	cytosolic phospholipase A2-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120063453	LOC120063453	cytosolic phospholipase A2-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120063458	LOC120063458	uncharacterized LOC120063458	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063466	LOC120063466	uncharacterized LOC120063466	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063473	LOC120063473	uncharacterized LOC120063473	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120063478	LOC120063478	uncharacterized LOC120063478	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063488	LOC120063488	uncharacterized LOC120063488	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120063490	LOC120063490	uncharacterized LOC120063490	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063503	LOC120063503	uncharacterized LOC120063503	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063518	LOC120063518	uncharacterized LOC120063518	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063526	LOC120063526	uncharacterized LOC120063526	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063528	LOC120063528		C_region	0	2	1	1	0	0	1	0	0
gene-LOC120063549	LOC120063549	uncharacterized LOC120063549	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063557	LOC120063557	uncharacterized LOC120063557	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063572	LOC120063572	uncharacterized LOC120063572	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063595	LOC120063595	uncharacterized LOC120063595	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063653	LOC120063653	trace amine-associated receptor 13c-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120063656	LOC120063656	trace amine-associated receptor 13c-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120063674	LOC120063674	trace amine-associated receptor 13c-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120063687	LOC120063687	piggyBac transposable element-derived protein 3-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120063720	LOC120063720	guanylate-binding protein 1-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120063750	LOC120063750	uncharacterized LOC120063750	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063770	LOC120063770	uncharacterized LOC120063770	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120063782	LOC120063782	ubiquitin-conjugating enzyme E2 E3	protein_coding	3	2	1	1	0	0	1	0	0
gene-LOC120063787	LOC120063787	guanylate-binding protein 1-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120063835	LOC120063835	retinol dehydrogenase 12-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120063839	LOC120063839	death-associated protein-like 1-A	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120063844	LOC120063844	ubiquitin-associated protein 2-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120063847	LOC120063847	C-X-C chemokine receptor type 4-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120063861	LOC120063861	nucleolar protein 56-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120063903	LOC120063903	OX-2 membrane glycoprotein-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120063919	LOC120063919	coiled-coil domain-containing protein 141-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120064033	LOC120064033	E3 ubiquitin-protein ligase HECW2-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120064054	LOC120064054	uncharacterized LOC120064054	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120064105	LOC120064105	uncharacterized LOC120064105	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120064205	LOC120064205	SEC14 domain and spectrin repeat-containing protein 1-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120064331	LOC120064331	ubiquitin-conjugating enzyme E2 variant 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120064423	LOC120064423	aspartate--tRNA ligase, cytoplasmic-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120064653	LOC120064653	ladderlectin-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120064667	LOC120064667	L-rhamnose-binding lectin CSL3-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120064682	LOC120064682	uncharacterized LOC120064682	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120064722	LOC120064722	solute carrier family 45 member 3-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120064770	LOC120064770	uncharacterized LOC120064770	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120064830	LOC120064830	ras association domain-containing protein 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120064850	LOC120064850	helicase with zinc finger domain 2-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120064865	LOC120064865	protein SSUH2 homolog	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120064867	LOC120064867	L-rhamnose-binding lectin CSL3-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120064959	LOC120064959	neural cell adhesion molecule L1-like protein	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120064970	LOC120064970	ubiquinol-cytochrome-c reductase complex assembly factor 1	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120065003	LOC120065003	uncharacterized LOC120065003	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120065090	LOC120065090	inter-alpha-trypsin inhibitor heavy chain H3-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120065092	LOC120065092	musculoskeletal embryonic nuclear protein 1-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120065157	LOC120065157	ETS domain-containing protein Elk-4-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120065158	LOC120065158	nuclear ubiquitous casein and cyclin-dependent kinase substrate 1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120065315	LOC120065315	serine/arginine-rich splicing factor 3-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120065317	LOC120065317	green-sensitive opsin-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120065318	LOC120065318	green-sensitive opsin-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120065319	LOC120065319	green-sensitive opsin-3-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120065320	LOC120065320	green-sensitive opsin-2-like	protein_coding	6	2	1	0	0	1	1	0	0
